-1.613 -1.024 13.582
-1.607 -1.024 13.582
-1.601 -1.024 13.582
-1.595 -1.024 13.582
-1.589 -1.024 13.582
-1.584 -1.024 13.582
-1.578 -1.024 13.582
-1.572 -1.024 13.582
-1.566 -1.024 13.582
-1.560 -1.024 13.582
-1.554 -1.024 13.582
-1.548 -1.024 13.582
-1.542 -1.024 13.582
-1.536 -1.024 13.582
-1.531 -1.024 13.582
-1.525 -1.024 13.582
-1.519 -1.024 13.582
-1.513 -1.024 13.582
-1.507 -1.024 13.582
-1.501 -1.024 13.582
-1.495 -1.024 13.582
-1.489 -1.024 13.582
-1.483 -1.024 13.582
-1.478 -1.024 13.582
-1.472 -1.024 13.582
-1.466 -1.024 13.582
-1.460 -1.024 13.582
-1.454 -1.024 13.582
-1.448 -1.024 13.582
-1.442 -1.024 13.582
-1.436 -1.024 13.582
-1.430 -1.024 13.582
-1.425 -1.024 13.582
-1.419 -1.024 13.582
-1.413 -1.024 13.582
-1.407 -1.024 13.582
-1.401 -1.024 13.582
-1.395 -1.024 13.582
-1.389 -1.024 13.582
-1.383 -1.024 13.582
-1.377 -1.024 13.582
-1.372 -1.024 13.582
-1.366 -1.024 13.582
-1.360 -1.024 13.582
-1.354 -1.024 13.582
-1.348 -1.024 13.582
-1.342 -1.024 13.582
-1.336 -1.024 13.582
-1.330 -1.024 13.582
-1.324 -1.024 13.582
-1.318 -1.024 13.582
-1.313 -1.024 13.582
-1.307 -1.024 13.582
-1.301 -1.024 13.582
-1.295 -1.024 13.582
-1.289 -1.024 13.582
-1.283 -1.024 13.582
-1.277 -1.024 13.582
-1.271 -1.024 13.582
-1.265 -1.024 13.582
-1.260 -1.024 13.582
-1.254 -1.024 13.582
-1.248 -1.024 13.582
-1.242 -1.024 13.582
-1.236 -1.024 13.582
-1.230 -1.024 13.582
-1.224 -1.024 13.582
-1.218 -1.024 13.582
-1.212 -1.024 13.582
-1.207 -1.024 13.582
-1.201 -1.024 13.582
-1.195 -1.024 13.582
-1.189 -1.024 13.582
-1.183 -1.024 13.582
-1.177 -1.024 13.582
-1.171 -1.024 13.582
-1.165 -1.024 13.582
-1.159 -1.024 13.582
-1.154 -1.024 13.582
-1.148 -1.024 13.582
-1.142 -1.024 13.582
-1.136 -1.024 13.582
-1.130 -1.024 13.582
-1.124 -1.024 13.582
-1.118 -1.024 13.582
-1.112 -1.024 13.582
-1.106 -1.024 13.582
-1.101 -1.024 13.582
